expiration,DTE,strike,option_type,openInterest
2026-08-21,2,35.0,CALL,100
2026-08-21,2,40.0,CALL,279
2026-08-21,2,45.0,CALL,512
2026-08-21,2,50.0,CALL,426
2026-08-21,2,55.0,CALL,130
2026-08-21,2,60.0,CALL,173
2026-08-21,2,65.0,CALL,5
2026-08-21,2,22.5,PUT,1
2026-08-21,2,25.0,PUT,10
2026-08-21,2,30.0,PUT,11
2026-08-21,2,35.0,PUT,194
2026-08-21,2,40.0,PUT,146
2026-08-21,2,45.0,PUT,45
2026-08-21,2,50.0,PUT,20
2026-08-21,2,60.0,PUT,0
2026-09-18,30,25.0,CALL,22
2026-09-18,30,30.0,CALL,47
2026-09-18,30,35.0,CALL,250
2026-09-18,30,40.0,CALL,470
2026-09-18,30,45.0,CALL,710
2026-09-18,30,50.0,CALL,764
2026-09-18,30,55.0,CALL,1518
2026-09-18,30,60.0,CALL,825
2026-09-18,30,65.0,CALL,248
2026-09-18,30,70.0,CALL,628
2026-09-18,30,75.0,CALL,229
2026-09-18,30,80.0,CALL,187
2026-09-18,30,85.0,CALL,133
2026-09-18,30,90.0,CALL,21
2026-09-18,30,95.0,CALL,0
2026-09-18,30,100.0,CALL,6
2026-09-18,30,20.0,PUT,1
2026-09-18,30,22.5,PUT,1
2026-09-18,30,25.0,PUT,0
2026-09-18,30,30.0,PUT,89
2026-09-18,30,35.0,PUT,158
2026-09-18,30,40.0,PUT,313
2026-09-18,30,45.0,PUT,329
2026-09-18,30,50.0,PUT,695
2026-09-18,30,55.0,PUT,100
2026-09-18,30,60.0,PUT,118
2026-09-18,30,65.0,PUT,0
2026-09-18,30,70.0,PUT,0
2026-09-18,30,75.0,PUT,0
2026-12-18,121,3.0,CALL,3
2026-12-18,121,5.0,CALL,0
2026-12-18,121,8.0,CALL,251
2026-12-18,121,10.0,CALL,440
2026-12-18,121,13.0,CALL,282
2026-12-18,121,15.0,CALL,4307
2026-12-18,121,17.0,CALL,1699
2026-12-18,121,20.0,CALL,1
2026-12-18,121,22.0,CALL,8008
2026-12-18,121,22.5,CALL,5
2026-12-18,121,25.0,CALL,849
2026-12-18,121,27.0,CALL,916
2026-12-18,121,30.0,CALL,5
2026-12-18,121,35.0,CALL,8
2026-12-18,121,40.0,CALL,57
2026-12-18,121,45.0,CALL,44
2026-12-18,121,50.0,CALL,36
2026-12-18,121,55.0,CALL,115
2026-12-18,121,60.0,CALL,12
2026-12-18,121,65.0,CALL,11
2026-12-18,121,70.0,CALL,6
2026-12-18,121,5.0,PUT,1
2026-12-18,121,8.0,PUT,0
2026-12-18,121,10.0,PUT,276
2026-12-18,121,13.0,PUT,875
2026-12-18,121,15.0,PUT,3025
2026-12-18,121,17.0,PUT,3227
2026-12-18,121,20.0,PUT,655
2026-12-18,121,22.0,PUT,871
2026-12-18,121,25.0,PUT,8
2026-12-18,121,27.0,PUT,13
2026-12-18,121,30.0,PUT,13
2026-12-18,121,35.0,PUT,14
2026-12-18,121,40.0,PUT,144
2026-12-18,121,45.0,PUT,134
2026-12-18,121,50.0,PUT,13
2026-12-18,121,55.0,PUT,3
2026-12-18,121,60.0,PUT,1
2027-01-15,149,3.0,CALL,54
2027-01-15,149,5.0,CALL,417
2027-01-15,149,10.0,CALL,1126
2027-01-15,149,13.0,CALL,1876
2027-01-15,149,15.0,CALL,3514
2027-01-15,149,18.0,CALL,4443
2027-01-15,149,20.0,CALL,14943
2027-01-15,149,22.0,CALL,2591
2027-01-15,149,25.0,CALL,4
2027-01-15,149,27.0,CALL,2587
2027-01-15,149,30.0,CALL,8
2027-01-15,149,35.0,CALL,46
2027-01-15,149,40.0,CALL,203
2027-01-15,149,45.0,CALL,51
2027-01-15,149,50.0,CALL,310
2027-01-15,149,55.0,CALL,30
2027-01-15,149,60.0,CALL,15
2027-01-15,149,65.0,CALL,11
2027-01-15,149,70.0,CALL,24
2027-01-15,149,5.0,PUT,521
2027-01-15,149,10.0,PUT,273
2027-01-15,149,13.0,PUT,33010
2027-01-15,149,15.0,PUT,5980
2027-01-15,149,18.0,PUT,7303
2027-01-15,149,20.0,PUT,10
2027-01-15,149,22.0,PUT,597
2027-01-15,149,25.0,PUT,16
2027-01-15,149,27.0,PUT,16
2027-01-15,149,30.0,PUT,122
2027-01-15,149,35.0,PUT,10
2027-01-15,149,40.0,PUT,43
2027-01-15,149,45.0,PUT,7
2027-01-15,149,50.0,PUT,1
2027-01-15,149,55.0,PUT,11
2027-01-15,149,60.0,PUT,1
